date,product_code,product_name,category,raw_grain,demand_orders_tonnes,dispatched_tonnes,unmet_demand_tonnes,demand_met,stockout_flag,fill_rate_pct,unit_price_usd_per_kg,revenue_usd,lost_sales_usd,is_school_term,is_public_holiday,is_festive,is_month_end,is_promo,drought_index,day_of_week,month,year
2024-04-15,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),39.748,39.748,0.0,1,0,100.0,1.125,44716.28,0.0,0,0,0,0,0,1.04,Monday,4,2024
2024-04-15,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,67.961,67.961,0.0,1,0,100.0,1.329,90319.98,0.0,0,0,0,0,0,1.08,Monday,4,2024
2024-04-16,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,228.241,216.649,11.592,0,1,94.9,0.904,195850.95,10478.83,0,0,0,0,0,1.05,Tuesday,4,2024
2024-04-16,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,376.909,339.985,36.924,0,1,90.2,0.712,242069.45,26289.94,0,0,0,0,0,1.12,Tuesday,4,2024
2024-04-16,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),40.271,40.271,0.0,1,0,100.0,1.125,45305.4,0.0,0,0,0,0,0,1.04,Tuesday,4,2024
2024-04-16,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,72.264,72.264,0.0,1,0,100.0,1.329,96039.01,0.0,0,0,0,0,0,1.08,Tuesday,4,2024
2024-04-17,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,237.417,233.249,4.168,0,1,98.2,0.904,210857.06,3767.68,0,0,0,0,0,1.05,Wednesday,4,2024
2024-04-17,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,375.292,350.616,24.676,0,1,93.4,0.712,249638.5,17569.5,0,0,0,0,0,1.12,Wednesday,4,2024
2024-04-17,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),46.019,46.019,0.0,1,0,100.0,1.125,51771.35,0.0,0,0,0,0,0,1.04,Wednesday,4,2024
2024-04-17,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,77.197,77.197,0.0,1,0,100.0,1.329,102594.3,0.0,0,0,0,0,0,1.08,Wednesday,4,2024
2024-04-18,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,118.819,111.915,6.904,0,1,94.2,0.904,101170.79,6241.17,0,1,1,0,0,1.05,Thursday,4,2024
2024-04-18,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,382.089,313.714,68.374,0,1,82.1,0.712,223364.62,48682.58,0,1,1,0,0,1.12,Thursday,4,2024
2024-04-18,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),39.396,39.396,0.0,1,0,100.0,1.125,44320.06,0.0,0,1,1,0,0,1.04,Thursday,4,2024
2024-04-18,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,78.899,78.899,0.0,1,0,100.0,1.329,104857.05,0.0,0,1,1,0,0,1.08,Thursday,4,2024
2024-04-19,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,231.46,216.444,15.016,0,1,93.5,0.904,195665.21,13574.45,0,0,0,0,0,1.05,Friday,4,2024
2024-04-19,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,398.577,373.66,24.917,0,1,93.7,0.712,266046.02,17741.14,0,0,0,0,0,1.12,Friday,4,2024
2024-04-19,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),49.124,49.124,0.0,1,0,100.0,1.125,55264.39,0.0,0,0,0,0,0,1.04,Friday,4,2024
2024-04-19,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,85.228,85.228,0.0,1,0,100.0,1.329,113268.07,0.0,0,0,0,0,0,1.08,Friday,4,2024
2024-04-20,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,172.453,158.241,14.212,0,1,91.8,0.904,143049.71,12847.87,0,0,0,0,0,1.05,Saturday,4,2024
2024-04-20,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,467.276,390.735,76.54,0,1,83.6,0.712,278203.52,54496.78,0,0,0,0,0,1.12,Saturday,4,2024
2024-04-20,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),56.483,48.27,8.213,0,1,85.5,1.125,54303.7,9240.09,0,0,0,0,0,1.04,Saturday,4,2024
2024-04-20,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,95.62,95.62,0.0,1,0,100.0,1.329,127079.23,0.0,0,0,0,0,0,1.08,Saturday,4,2024
2024-04-21,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,112.567,107.803,4.763,0,1,95.8,0.904,97454.27,4305.97,0,0,0,0,0,1.05,Sunday,4,2024
2024-04-21,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,267.203,226.311,40.892,0,1,84.7,0.712,161133.69,29115.17,0,0,0,0,0,1.12,Sunday,4,2024
2024-04-21,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),31.756,31.756,0.0,1,0,100.0,1.125,35725.3,0.0,0,0,0,0,0,1.04,Sunday,4,2024
2024-04-21,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,61.629,61.629,0.0,1,0,100.0,1.329,81904.28,0.0,0,0,0,0,0,1.08,Sunday,4,2024
2024-04-22,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,249.859,239.41,10.449,0,1,95.8,0.904,216426.28,9446.35,0,0,0,0,0,1.05,Monday,4,2024
2024-04-22,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,366.279,332.125,34.154,0,1,90.7,0.712,236473.15,24317.82,0,0,0,0,0,1.12,Monday,4,2024
2024-04-22,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),42.114,42.114,0.0,1,0,100.0,1.125,47378.63,0.0,0,0,0,0,0,1.04,Monday,4,2024
2024-04-22,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,80.261,80.261,0.0,1,0,100.0,1.329,106666.54,0.0,0,0,0,0,0,1.08,Monday,4,2024
2024-04-23,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,252.965,234.539,18.426,0,1,92.7,0.904,212023.6,16656.76,0,0,0,0,0,1.05,Tuesday,4,2024
2024-04-23,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,355.735,295.171,60.564,0,1,83.0,0.712,210162.04,43121.62,0,0,0,0,0,1.12,Tuesday,4,2024
2024-04-23,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),42.762,42.762,0.0,1,0,100.0,1.125,48107.63,0.0,0,0,0,0,0,1.04,Tuesday,4,2024
2024-04-23,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,71.849,61.136,10.713,0,1,85.1,1.329,81249.37,14237.61,0,0,0,0,0,1.08,Tuesday,4,2024
2024-04-24,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,231.911,222.422,9.49,0,1,95.9,0.904,201069.15,8578.71,0,0,0,0,0,1.05,Wednesday,4,2024
2024-04-24,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,376.237,322.769,53.468,0,1,85.8,0.712,229811.61,38068.9,0,0,0,0,0,1.12,Wednesday,4,2024
2024-04-24,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),42.73,42.73,0.0,1,0,100.0,1.125,48071.33,0.0,0,0,0,0,0,1.04,Wednesday,4,2024
2024-04-24,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,74.181,74.181,0.0,1,0,100.0,1.329,98586.97,0.0,0,0,0,0,0,1.08,Wednesday,4,2024
2024-04-25,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,246.399,225.296,21.103,0,1,91.4,0.904,203667.21,19077.07,0,0,0,0,0,1.05,Thursday,4,2024
2024-04-25,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,393.246,328.619,64.627,0,1,83.6,0.712,233976.86,46014.22,0,0,0,0,0,1.12,Thursday,4,2024
2024-04-25,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),49.162,49.162,0.0,1,0,100.0,1.125,55307.03,0.0,0,0,0,0,0,1.04,Thursday,4,2024
2024-04-25,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,81.831,81.831,0.0,1,0,100.0,1.329,108753.54,0.0,0,0,0,0,0,1.08,Thursday,4,2024
2024-04-26,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,235.789,218.0,17.789,0,1,92.5,0.904,197071.81,16081.28,0,0,0,1,0,1.05,Friday,4,2024
2024-04-26,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,414.544,364.504,50.04,0,1,87.9,0.712,259526.88,35628.38,0,0,0,1,0,1.12,Friday,4,2024
2024-04-26,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),48.725,48.725,0.0,1,0,100.0,1.125,54815.63,0.0,0,0,0,1,0,1.04,Friday,4,2024
2024-04-26,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,100.662,100.662,0.0,1,0,100.0,1.329,133780.3,0.0,0,0,0,1,0,1.08,Friday,4,2024
2024-04-27,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,190.628,177.249,13.38,0,1,93.0,0.904,160232.84,12095.26,0,0,0,1,0,1.05,Saturday,4,2024
2024-04-27,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,485.472,444.723,40.749,0,1,91.6,0.712,316642.58,29013.39,0,0,0,1,0,1.12,Saturday,4,2024
2024-04-27,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),54.083,54.083,0.0,1,0,100.0,1.125,60842.89,0.0,0,0,0,1,0,1.04,Saturday,4,2024
2024-04-27,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,91.524,91.524,0.0,1,0,100.0,1.329,121635.04,0.0,0,0,0,1,0,1.08,Saturday,4,2024
2024-04-28,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,138.314,126.885,11.429,0,1,91.7,0.904,114704.09,10331.62,0,0,0,1,0,1.05,Sunday,4,2024
2024-04-28,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,293.706,281.934,11.772,0,1,96.0,0.712,200736.83,8381.66,0,0,0,1,0,1.12,Sunday,4,2024
2024-04-28,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),37.644,37.644,0.0,1,0,100.0,1.125,42349.31,0.0,0,0,0,1,0,1.04,Sunday,4,2024
2024-04-28,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,66.479,66.479,0.0,1,0,100.0,1.329,88351.06,0.0,0,0,0,1,0,1.08,Sunday,4,2024
2024-04-29,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,245.579,236.247,9.332,0,1,96.2,0.904,213567.59,8435.97,0,0,0,1,0,1.05,Monday,4,2024
2024-04-29,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,385.978,355.832,30.146,0,1,92.2,0.712,253352.57,21463.68,0,0,0,1,0,1.12,Monday,4,2024
2024-04-29,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),46.537,46.537,0.0,1,0,100.0,1.125,52354.19,0.0,0,0,0,1,0,1.04,Monday,4,2024
2024-04-29,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,78.489,78.489,0.0,1,0,100.0,1.329,104312.08,0.0,0,0,0,1,0,1.08,Monday,4,2024
2024-04-30,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,237.748,233.255,4.494,0,1,98.1,0.904,210862.27,4062.18,0,0,0,1,0,1.05,Tuesday,4,2024
2024-04-30,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,418.512,370.203,48.309,0,1,88.5,0.712,263584.44,34396.12,0,0,0,1,0,1.12,Tuesday,4,2024
2024-04-30,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),45.288,45.288,0.0,1,0,100.0,1.125,50948.91,0.0,0,0,0,1,0,1.04,Tuesday,4,2024
2024-04-30,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,82.69,82.69,0.0,1,0,100.0,1.329,109894.99,0.0,0,0,0,1,0,1.08,Tuesday,4,2024
2024-05-01,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,132.322,127.68,4.641,0,1,96.5,0.905,115550.58,4200.48,0,1,0,1,0,1.05,Wednesday,5,2024
2024-05-01,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,358.845,328.026,30.819,0,1,91.4,0.713,233882.76,21973.72,0,1,0,1,0,1.12,Wednesday,5,2024
2024-05-01,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),41.132,41.132,0.0,1,0,100.0,1.126,46314.48,0.0,0,1,0,1,0,1.04,Wednesday,5,2024
2024-05-01,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,64.896,64.896,0.0,1,0,100.0,1.331,86377.21,0.0,0,1,0,1,0,1.08,Wednesday,5,2024
2024-05-02,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,249.139,225.499,23.64,0,1,90.5,0.905,204077.02,21394.15,0,0,0,1,0,1.05,Thursday,5,2024
2024-05-02,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,391.348,366.496,24.852,0,1,93.6,0.713,261311.44,17719.34,0,0,0,1,0,1.12,Thursday,5,2024
2024-05-02,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),46.198,46.198,0.0,1,0,100.0,1.126,52019.04,0.0,0,0,0,1,0,1.04,Thursday,5,2024
2024-05-02,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,92.078,92.078,0.0,1,0,100.0,1.331,122556.4,0.0,0,0,0,1,0,1.08,Thursday,5,2024
2024-05-03,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,239.772,222.341,17.431,0,1,92.7,0.905,201218.28,15775.35,0,0,0,1,0,1.05,Friday,5,2024
2024-05-03,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,436.03,377.173,58.857,0,1,86.5,0.713,268924.37,41964.96,0,0,0,1,0,1.12,Friday,5,2024
2024-05-03,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),57.152,57.152,0.0,1,0,100.0,1.126,64353.31,0.0,0,0,0,1,0,1.04,Friday,5,2024
2024-05-03,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,102.571,102.571,0.0,1,0,100.0,1.331,136522.14,0.0,0,0,0,1,0,1.08,Friday,5,2024
2024-05-04,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,190.886,172.892,17.995,0,1,90.6,0.905,156466.83,16285.4,0,0,0,1,0,1.05,Saturday,5,2024
2024-05-04,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,549.602,488.473,61.129,0,1,88.9,0.713,348281.43,43584.93,0,0,0,1,0,1.12,Saturday,5,2024
2024-05-04,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),61.876,61.876,0.0,1,0,100.0,1.126,69672.5,0.0,0,0,0,1,0,1.04,Saturday,5,2024
2024-05-04,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,106.537,106.537,0.0,1,0,100.0,1.331,141801.22,0.0,0,0,0,1,0,1.08,Saturday,5,2024
2024-05-05,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,134.564,130.01,4.554,0,1,96.6,0.905,117659.3,4121.39,0,0,0,1,0,1.05,Sunday,5,2024
2024-05-05,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,286.985,270.647,16.338,0,1,94.3,0.713,192971.26,11649.11,0,0,0,1,0,1.12,Sunday,5,2024
2024-05-05,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),33.847,33.847,0.0,1,0,100.0,1.126,38111.32,0.0,0,0,0,1,0,1.04,Sunday,5,2024
2024-05-05,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,72.323,72.323,0.0,1,0,100.0,1.331,96262.01,0.0,0,0,0,1,0,1.08,Sunday,5,2024
2024-05-06,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,254.95,233.672,21.278,0,1,91.7,0.905,211472.94,19256.37,0,0,0,0,0,1.05,Monday,5,2024
2024-05-06,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,387.643,346.839,40.804,0,1,89.5,0.713,247296.31,29093.45,0,0,0,0,0,1.12,Monday,5,2024
2024-05-06,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),37.299,37.299,0.0,1,0,100.0,1.126,41998.74,0.0,0,0,0,0,0,1.04,Monday,5,2024
2024-05-06,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,73.293,73.293,0.0,1,0,100.0,1.331,97552.49,0.0,0,0,0,0,0,1.08,Monday,5,2024
2024-05-07,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,251.547,234.403,17.144,0,1,93.2,0.905,212134.95,15514.96,1,0,0,0,0,1.05,Tuesday,5,2024
2024-05-07,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,388.691,318.755,69.936,0,1,82.0,0.713,227272.03,49864.44,1,0,0,0,0,1.12,Tuesday,5,2024
2024-05-07,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),45.618,45.618,0.0,1,0,100.0,1.126,51366.42,0.0,1,0,0,0,0,1.04,Tuesday,5,2024
2024-05-07,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,86.767,86.767,0.0,1,0,100.0,1.331,115486.97,0.0,1,0,0,0,0,1.08,Tuesday,5,2024
2024-05-08,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,262.789,244.357,18.433,0,1,93.0,0.905,221142.82,16681.62,1,0,0,0,0,1.05,Wednesday,5,2024
2024-05-08,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,406.334,335.176,71.158,0,1,82.5,0.713,238980.34,50735.86,1,0,0,0,0,1.12,Wednesday,5,2024
2024-05-08,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),49.711,49.711,0.0,1,0,100.0,1.126,55974.48,0.0,1,0,0,0,0,1.04,Wednesday,5,2024
2024-05-08,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,90.845,90.845,0.0,1,0,100.0,1.331,120914.13,0.0,1,0,0,0,0,1.08,Wednesday,5,2024
2024-05-09,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,246.139,241.817,4.322,0,1,98.2,0.905,218844.39,3911.06,1,0,0,0,0,1.05,Thursday,5,2024
2024-05-09,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,430.66,363.271,67.39,0,1,84.4,0.713,259012.01,48048.85,1,0,0,0,0,1.12,Thursday,5,2024
2024-05-09,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),64.168,64.168,0.0,1,0,100.0,1.126,72252.7,0.0,1,0,0,0,0,1.04,Thursday,5,2024
2024-05-09,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,91.77,91.77,0.0,1,0,100.0,1.331,122146.49,0.0,1,0,0,0,0,1.08,Thursday,5,2024
2024-05-10,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,251.309,247.99,3.319,0,1,98.7,0.905,224430.5,3003.72,1,0,0,0,0,1.05,Friday,5,2024
2024-05-10,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,471.422,440.891,30.53,0,1,93.5,0.713,314355.43,21768.23,1,0,0,0,0,1.12,Friday,5,2024
2024-05-10,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),61.673,61.673,0.0,1,0,100.0,1.126,69443.76,0.0,1,0,0,0,0,1.04,Friday,5,2024
2024-05-10,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,96.791,96.791,0.0,1,0,100.0,1.331,128829.16,0.0,1,0,0,0,0,1.08,Friday,5,2024
2024-05-11,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,185.133,176.63,8.503,0,1,95.4,0.905,159850.06,7694.93,1,0,0,0,0,1.05,Saturday,5,2024
2024-05-11,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,518.9,432.236,86.664,0,1,83.3,0.713,308184.25,61791.12,1,0,0,0,0,1.12,Saturday,5,2024
2024-05-11,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),62.261,62.261,0.0,1,0,100.0,1.126,70106.24,0.0,1,0,0,0,0,1.04,Saturday,5,2024
2024-05-11,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,105.899,105.899,0.0,1,0,100.0,1.331,140951.54,0.0,1,0,0,0,0,1.08,Saturday,5,2024
2024-05-12,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,121.143,111.085,10.058,0,1,91.7,0.905,100531.52,9102.9,1,0,0,0,0,1.05,Sunday,5,2024
2024-05-12,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,301.238,257.873,43.365,0,1,85.6,0.713,183863.33,30919.42,1,0,0,0,0,1.12,Sunday,5,2024
2024-05-12,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),39.735,39.735,0.0,1,0,100.0,1.126,44742.16,0.0,1,0,0,0,0,1.04,Sunday,5,2024
2024-05-12,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,74.145,74.145,0.0,1,0,100.0,1.331,98686.95,0.0,1,0,0,0,0,1.08,Sunday,5,2024
2024-05-13,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,285.243,282.046,3.197,0,1,98.9,0.905,255251.99,2892.98,1,0,0,0,0,1.05,Monday,5,2024
2024-05-13,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,406.681,376.195,30.486,0,1,92.5,0.713,268226.85,21736.45,1,0,0,0,0,1.12,Monday,5,2024
2024-05-13,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),49.019,49.019,0.0,1,0,100.0,1.126,55195.63,0.0,1,0,0,0,0,1.04,Monday,5,2024
2024-05-13,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,83.754,83.754,0.0,1,0,100.0,1.331,111476.37,0.0,1,0,0,0,0,1.08,Monday,5,2024
2024-05-14,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,242.66,239.897,2.763,0,1,98.9,0.905,217106.43,2500.74,1,0,0,0,0,1.05,Tuesday,5,2024
2024-05-14,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,456.694,388.504,68.191,0,1,85.1,0.713,277003.01,48619.9,1,0,0,0,0,1.12,Tuesday,5,2024
2024-05-14,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),48.551,48.551,0.0,1,0,100.0,1.126,54667.9,0.0,1,0,0,0,0,1.04,Tuesday,5,2024
2024-05-14,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,91.42,91.42,0.0,1,0,100.0,1.331,121680.37,0.0,1,0,0,0,0,1.08,Tuesday,5,2024
2024-05-15,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,233.012,227.892,5.119,0,1,97.8,0.905,206242.63,4632.83,1,0,0,0,1,1.05,Wednesday,5,2024
2024-05-15,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,412.394,345.029,67.366,0,1,83.7,0.713,246005.34,48031.7,1,0,0,0,0,1.12,Wednesday,5,2024
2024-05-15,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),53.159,53.159,0.0,1,0,100.0,1.126,59857.33,0.0,1,0,0,0,0,1.04,Wednesday,5,2024
2024-05-15,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,86.945,86.945,0.0,1,0,100.0,1.331,115723.67,0.0,1,0,0,0,0,1.08,Wednesday,5,2024
2024-05-16,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,259.049,244.97,14.079,0,1,94.6,0.905,221697.93,12741.53,1,0,0,0,1,1.05,Thursday,5,2024
2024-05-16,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,451.028,380.915,70.113,0,1,84.5,0.713,271592.68,49990.6,1,0,0,0,0,1.12,Thursday,5,2024
2024-05-16,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),61.178,61.178,0.0,1,0,100.0,1.126,68886.1,0.0,1,0,0,0,0,1.04,Thursday,5,2024
2024-05-16,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,96.004,96.004,0.0,1,0,100.0,1.331,127781.23,0.0,1,0,0,0,0,1.08,Thursday,5,2024
2024-05-17,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,252.462,238.384,14.078,0,1,94.4,0.905,215737.27,12740.81,1,0,0,0,1,1.05,Friday,5,2024
2024-05-17,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,508.937,487.894,21.042,0,1,95.9,0.713,347868.71,15003.16,1,0,0,0,0,1.12,Friday,5,2024
2024-05-17,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),68.448,68.448,0.0,1,0,100.0,1.126,77072.51,0.0,1,0,0,0,0,1.04,Friday,5,2024
2024-05-17,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,99.007,99.007,0.0,1,0,100.0,1.331,131778.85,0.0,1,0,0,0,0,1.08,Friday,5,2024
2024-05-18,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,175.087,158.847,16.239,0,1,90.7,0.905,143756.86,14696.72,1,0,0,0,1,1.05,Saturday,5,2024
2024-05-18,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,536.825,473.921,62.904,0,1,88.3,0.713,337905.71,44850.56,1,0,0,0,0,1.12,Saturday,5,2024
2024-05-18,PA-BB-05,Better Buy Pasta (Pasta),Pasta,Wheat (Durum/Semolina),63.845,63.845,0.0,1,0,100.0,1.126,71889.58,0.0,1,0,0,0,0,1.04,Saturday,5,2024
2024-05-18,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,111.043,111.043,0.0,1,0,100.0,1.331,147797.67,0.0,1,0,0,0,0,1.08,Saturday,5,2024
